SchoolYear,OrganizationLevel,County,ESDName,ESDOrganizationID,DistrictCode,DistrictName,DistrictOrganizationId,SchoolCode,SchoolName,SchoolOrganizationid,CurrentSchoolType,GradeLevel,All Students,Female,Gender X,Male,American Indian/ Alaskan Native,Asian,Black/ African American,Hispanic/ Latino of any race(s),Native Hawaiian/ Other Pacific Islander,Two or More Races,White,English Language Learners,Highly Capable,Homeless,Low-Income,Migrant,Military Parent,Mobile,Section 504,Students with Disabilities,Non-English Language Learners,Non-Highly Capable,Non-Homeless,Non-Low Income,Non Migrant,Non Military Parent,Non Mobile,Non Section 504,Students without Disabilities,DataAsOf,foster_care,non_foster_care
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,1635,Interagency Programs,100996,A,AllGrades,356,148,0,208,8,23,144,105,3,36,37,36,2,97,287,4,2,75,5,123,320,354,259,69,352,354,281,351,233,4/22/22 0:00,0,343
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,5351,Jane Addams Middle School,105777,P,6th Grade,323,156,0,167,1,38,29,43,2,49,161,29,115,12,107,0,0,6,18,58,294,208,311,216,323,323,317,305,265,4/22/22 0:00,0,321
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,5351,Jane Addams Middle School,105777,P,7th Grade,308,139,0,169,0,48,25,41,0,35,159,24,115,9,83,0,0,5,18,51,284,193,299,225,308,308,303,290,257,4/22/22 0:00,0,305
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,5351,Jane Addams Middle School,105777,P,8th Grade,304,148,0,156,0,40,24,29,0,35,176,20,112,8,78,0,1,8,24,30,284,192,296,226,304,303,296,280,274,4/22/22 0:00,0,303
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,5351,Jane Addams Middle School,105777,P,AllGrades,935,443,0,492,1,126,78,113,2,119,496,73,342,29,268,0,1,19,60,139,862,593,906,667,935,934,916,875,796,4/22/22 0:00,0,929
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2063,John Hay Elementary School,101037,P,1st Grade,85,44,0,41,0,13,2,11,0,12,47,14,0,3,14,0,3,5,0,7,71,85,82,71,85,82,80,85,78,4/22/22 0:00,0,85
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2063,John Hay Elementary School,101037,P,2nd Grade,66,42,0,24,0,9,1,1,0,9,46,3,0,1,4,0,0,1,1,9,63,66,65,62,66,66,65,65,57,4/22/22 0:00,0,66
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2063,John Hay Elementary School,101037,P,3rd Grade,95,43,0,52,1,16,2,6,0,18,52,1,1,1,14,0,1,8,2,14,94,94,94,81,95,94,87,93,81,4/22/22 0:00,0,93
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2063,John Hay Elementary School,101037,P,4th Grade,84,40,0,44,0,12,3,7,0,15,47,5,1,1,15,0,2,4,3,12,79,83,83,69,84,82,80,81,72,4/22/22 0:00,0,83
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2063,John Hay Elementary School,101037,P,5th Grade,70,38,0,32,0,10,4,4,0,8,44,2,1,1,10,0,1,0,3,12,68,69,69,60,70,69,70,67,58,4/22/22 0:00,0,69
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2063,John Hay Elementary School,101037,P,AllGrades,480,240,0,240,1,68,16,35,1,71,288,41,3,9,69,0,9,21,9,61,439,477,471,411,480,471,459,471,419,4/22/22 0:00,0,475
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2063,John Hay Elementary School,101037,P,Kindergarten,80,33,0,47,0,8,4,6,1,9,52,16,0,2,12,0,2,3,0,7,64,80,78,68,80,78,77,80,73,4/22/22 0:00,0,79
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2143,John Muir Elementary School,101058,P,1st Grade,57,24,0,33,0,4,31,4,3,4,11,24,0,0,35,0,1,3,0,4,33,57,57,22,57,56,54,57,53,4/22/22 0:00,0,57
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2143,John Muir Elementary School,101058,P,2nd Grade,59,30,0,29,0,7,33,3,0,4,12,26,0,4,38,0,0,0,0,10,33,59,55,21,59,59,59,59,49,4/22/22 0:00,0,58
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2143,John Muir Elementary School,101058,P,3rd Grade,48,30,0,18,0,4,27,4,1,6,6,12,1,0,32,0,0,2,0,2,36,47,48,16,48,48,46,48,46,4/22/22 0:00,0,46
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2143,John Muir Elementary School,101058,P,4th Grade,61,34,0,27,0,8,29,7,0,9,8,18,2,1,46,0,0,2,0,8,43,59,60,15,61,61,59,61,53,4/22/22 0:00,0,61
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2143,John Muir Elementary School,101058,P,5th Grade,55,24,0,31,0,6,23,5,2,8,11,10,0,3,43,0,0,2,1,8,45,55,52,12,55,55,53,54,47,4/22/22 0:00,0,54
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2143,John Muir Elementary School,101058,P,AllGrades,342,173,0,169,2,35,170,30,6,39,60,113,3,10,228,0,2,10,1,39,229,339,332,114,342,340,332,341,303,4/22/22 0:00,0,338
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2143,John Muir Elementary School,101058,P,Kindergarten,62,31,0,31,2,6,27,7,0,8,12,23,0,2,34,0,1,1,0,7,39,62,60,28,62,61,61,62,55,4/22/22 0:00,0,62
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2975,John Rogers Elementary School,101111,P,1st Grade,46,21,0,25,1,6,8,2,1,9,19,10,0,5,16,0,0,1,0,6,36,46,41,30,46,46,45,46,40,4/22/22 0:00,0,46
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2975,John Rogers Elementary School,101111,P,2nd Grade,63,34,0,29,0,9,14,5,0,12,23,14,1,8,24,0,0,6,0,5,49,62,55,39,63,63,57,63,58,4/22/22 0:00,0,63
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2975,John Rogers Elementary School,101111,P,3rd Grade,52,20,0,32,1,3,3,8,0,10,27,4,0,4,17,0,1,1,0,12,48,52,48,35,52,51,51,52,40,4/22/22 0:00,0,52
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2975,John Rogers Elementary School,101111,P,4th Grade,63,26,0,37,0,2,18,13,0,7,23,14,1,7,32,1,1,5,1,11,49,62,56,31,62,62,58,62,52,4/22/22 0:00,0,62
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2975,John Rogers Elementary School,101111,P,5th Grade,55,28,0,27,1,7,7,14,1,4,21,7,2,6,24,0,1,5,0,8,48,53,49,31,55,54,50,55,47,4/22/22 0:00,0,53
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2975,John Rogers Elementary School,101111,P,AllGrades,343,164,0,179,4,32,60,53,2,54,138,66,4,34,140,1,3,23,1,50,277,339,309,203,342,340,320,342,293,4/22/22 0:00,0,340
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2975,John Rogers Elementary School,101111,P,Kindergarten,64,35,0,29,1,5,10,11,0,12,25,17,0,4,27,0,0,5,0,8,47,64,60,37,64,64,59,64,56,4/22/22 0:00,0,64
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2081,John Stanford International School,101042,P,1st Grade,100,62,0,38,0,15,0,18,0,25,42,25,0,0,9,0,0,0,1,5,75,100,100,91,100,100,100,99,95,4/22/22 0:00,0,100
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2081,John Stanford International School,101042,P,2nd Grade,76,42,0,34,0,13,1,16,0,14,32,10,2,0,3,0,4,0,1,8,66,74,76,73,76,72,76,75,68,4/22/22 0:00,0,76
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2081,John Stanford International School,101042,P,3rd Grade,73,45,0,28,0,12,0,12,0,13,36,6,8,0,10,0,0,1,2,13,67,65,73,63,73,73,72,71,60,4/22/22 0:00,0,73
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2081,John Stanford International School,101042,P,4th Grade,66,36,0,30,0,11,0,13,0,12,30,6,6,0,6,0,0,1,1,9,60,60,66,60,66,66,65,65,57,4/22/22 0:00,0,66
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2081,John Stanford International School,101042,P,5th Grade,74,37,0,37,0,13,1,12,0,20,28,3,11,1,7,0,3,0,2,7,71,63,73,67,74,71,74,72,67,4/22/22 0:00,0,74
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2081,John Stanford International School,101042,P,AllGrades,468,261,0,207,0,68,2,89,0,105,204,76,27,2,41,0,8,2,7,45,392,441,466,427,468,460,466,461,423,4/22/22 0:00,0,468
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2081,John Stanford International School,101042,P,Kindergarten,79,39,0,40,0,4,0,18,0,21,36,26,0,1,6,0,1,0,0,3,53,79,78,73,79,78,79,79,76,4/22/22 0:00,0,79
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3478,Kimball Elementary School,101130,P,1st Grade,85,38,0,47,0,18,19,6,0,12,30,33,0,3,39,0,2,2,1,14,52,85,82,46,85,83,83,84,71,4/22/22 0:00,0,85
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3478,Kimball Elementary School,101130,P,2nd Grade,62,31,0,31,0,12,15,12,0,5,18,25,1,3,32,1,1,0,0,15,37,61,59,30,61,61,62,62,47,4/22/22 0:00,0,62
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3478,Kimball Elementary School,101130,P,3rd Grade,78,35,0,43,0,21,17,10,0,12,18,22,0,4,42,1,0,6,1,10,56,78,74,36,77,78,72,77,68,4/22/22 0:00,0,78
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3478,Kimball Elementary School,101130,P,4th Grade,80,45,0,35,0,18,21,11,1,11,18,15,1,5,42,1,0,1,0,7,65,79,75,38,79,80,79,80,73,4/22/22 0:00,0,80
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3478,Kimball Elementary School,101130,P,5th Grade,60,30,0,30,0,24,13,6,0,6,11,17,1,0,30,1,0,1,3,9,43,59,60,30,59,60,59,57,51,4/22/22 0:00,0,60
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3478,Kimball Elementary School,101130,P,AllGrades,439,214,0,225,0,107,100,57,1,58,116,128,3,16,219,5,4,13,5,62,311,436,423,220,434,435,426,434,377,4/22/22 0:00,0,439
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3478,Kimball Elementary School,101130,P,Kindergarten,74,35,0,39,0,14,15,12,0,12,21,16,0,1,34,1,1,3,0,7,58,74,73,40,73,73,71,74,67,4/22/22 0:00,0,74
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2733,Lafayette Elementary School,101105,P,1st Grade,75,42,0,33,1,3,4,4,1,12,50,3,0,1,10,0,0,0,0,9,72,75,74,65,75,75,75,75,66,4/22/22 0:00,0,75
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2733,Lafayette Elementary School,101105,P,2nd Grade,73,42,0,31,1,8,4,5,0,9,46,7,3,1,14,0,0,0,0,8,66,70,72,59,73,73,73,73,65,4/22/22 0:00,0,73
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2733,Lafayette Elementary School,101105,P,3rd Grade,51,27,0,24,0,1,4,2,0,5,39,1,1,0,6,0,0,0,0,9,50,50,51,45,51,51,51,51,42,4/22/22 0:00,0,51
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2733,Lafayette Elementary School,101105,P,4th Grade,55,25,0,30,0,3,2,4,0,9,37,1,1,0,11,0,0,1,0,12,54,54,55,44,55,55,54,55,43,4/22/22 0:00,0,55
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2733,Lafayette Elementary School,101105,P,5th Grade,76,37,0,39,1,6,2,8,0,6,53,3,3,0,10,0,0,0,1,12,73,73,76,66,76,76,76,75,64,4/22/22 0:00,0,76
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2733,Lafayette Elementary School,101105,P,AllGrades,420,199,0,221,3,22,16,29,1,64,285,17,8,2,59,0,2,2,1,67,403,412,418,361,420,418,418,419,353,4/22/22 0:00,0,420
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2733,Lafayette Elementary School,101105,P,Kindergarten,83,26,0,57,0,1,0,5,0,21,56,2,0,0,7,0,2,1,0,11,81,83,83,76,83,81,82,83,72,4/22/22 0:00,0,83
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2733,Lafayette Elementary School,101105,P,Pre-Kindergarten,7,0,0,7,0,0,0,1,0,2,4,0,0,0,1,0,0,0,0,6,7,7,7,6,7,7,7,7,1,4/22/22 0:00,0,7
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2437,Laurelhurst Elementary School,101093,P,1st Grade,64,28,0,36,0,6,5,7,1,7,38,5,1,1,22,0,0,4,2,3,59,63,63,42,64,64,60,62,61,4/22/22 0:00,0,63
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2437,Laurelhurst Elementary School,101093,P,2nd Grade,50,23,0,27,0,10,3,3,0,6,28,7,1,1,17,0,0,2,0,3,43,49,49,33,50,50,48,50,47,4/22/22 0:00,0,49
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2437,Laurelhurst Elementary School,101093,P,3rd Grade,51,25,0,26,0,13,2,3,0,6,27,9,0,1,16,0,0,2,2,7,42,51,50,35,51,51,49,49,44,4/22/22 0:00,0,50
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2437,Laurelhurst Elementary School,101093,P,4th Grade,61,31,0,30,0,7,1,5,1,12,35,7,3,0,18,0,0,2,5,10,54,58,61,43,61,61,59,56,51,4/22/22 0:00,0,61
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2437,Laurelhurst Elementary School,101093,P,5th Grade,59,24,0,35,0,8,3,5,0,6,37,8,2,2,16,0,0,3,4,17,51,57,57,43,59,59,56,55,42,4/22/22 0:00,0,58
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2437,Laurelhurst Elementary School,101093,P,AllGrades,341,159,0,182,0,52,18,29,2,44,196,44,7,7,102,0,0,13,13,40,297,334,334,239,341,341,328,328,301,4/22/22 0:00,0,337
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2437,Laurelhurst Elementary School,101093,P,Kindergarten,56,28,0,28,0,8,4,6,0,7,31,8,0,2,13,0,0,0,0,0,48,56,54,43,56,56,56,56,56,4/22/22 0:00,0,56
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2183,Lawton Elementary School,101063,P,1st Grade,89,49,0,40,1,3,2,6,0,8,69,11,0,0,4,0,0,3,1,3,78,89,89,85,89,89,86,88,86,4/22/22 0:00,0,89
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2183,Lawton Elementary School,101063,P,2nd Grade,82,42,0,40,0,6,3,4,0,11,58,8,0,1,7,0,1,2,0,20,74,82,81,75,82,81,80,82,62,4/22/22 0:00,0,82
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2183,Lawton Elementary School,101063,P,3rd Grade,71,33,0,38,0,3,0,6,0,11,51,0,3,0,4,0,1,1,3,19,71,68,71,67,71,70,70,68,52,4/22/22 0:00,0,71
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2183,Lawton Elementary School,101063,P,4th Grade,74,29,0,45,0,5,1,3,0,9,56,0,2,1,5,0,1,1,7,21,74,72,73,69,74,73,73,67,53,4/22/22 0:00,0,74
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2183,Lawton Elementary School,101063,P,5th Grade,65,27,0,38,0,2,4,5,0,8,46,3,6,1,6,0,0,4,5,16,62,59,64,59,65,65,61,60,49,4/22/22 0:00,0,65
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2183,Lawton Elementary School,101063,P,AllGrades,468,228,0,240,1,28,12,37,0,60,330,31,11,3,35,0,4,13,16,83,437,457,465,433,468,464,455,452,385,4/22/22 0:00,0,468
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2183,Lawton Elementary School,101063,P,Kindergarten,87,48,0,39,0,9,2,13,0,13,50,9,0,0,9,0,1,2,0,4,78,87,87,78,87,86,85,87,83,4/22/22 0:00,0,87
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2121,Leschi Elementary School,101052,P,1st Grade,69,34,0,35,1,2,26,3,0,8,29,8,0,7,30,0,0,0,0,13,61,69,62,39,69,69,69,69,56,4/22/22 0:00,0,68
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2121,Leschi Elementary School,101052,P,2nd Grade,62,28,0,34,0,2,19,2,1,14,24,9,1,4,28,0,0,0,1,9,53,61,58,34,62,62,62,61,53,4/22/22 0:00,0,62
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2121,Leschi Elementary School,101052,P,3rd Grade,59,27,0,32,0,3,23,9,0,6,18,9,1,9,33,0,0,3,0,6,50,58,50,26,59,59,56,59,53,4/22/22 0:00,0,59
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2121,Leschi Elementary School,101052,P,4th Grade,46,22,0,24,1,0,22,1,0,5,17,4,3,7,21,0,0,1,1,9,42,43,39,25,46,46,45,45,37,4/22/22 0:00,0,46
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2121,Leschi Elementary School,101052,P,5th Grade,68,35,0,33,0,3,35,6,0,6,18,4,6,9,36,0,1,1,2,16,64,62,59,32,68,67,67,66,52,4/22/22 0:00,0,68
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2121,Leschi Elementary School,101052,P,AllGrades,376,186,0,190,2,11,153,32,1,52,125,49,11,46,185,0,2,8,4,57,327,365,330,191,376,374,368,372,319,4/22/22 0:00,0,375
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,2121,Leschi Elementary School,101052,P,Kindergarten,72,40,0,32,0,1,28,11,0,13,19,15,0,10,37,0,1,3,0,4,57,72,62,35,72,71,69,72,68,4/22/22 0:00,0,72
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3874,Licton Springs K-8,101152,A,1st Grade,33,17,0,16,1,2,6,5,0,5,14,4,0,2,15,0,0,0,0,3,29,33,31,18,33,33,33,33,30,4/22/22 0:00,0,33
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3874,Licton Springs K-8,101152,A,2nd Grade,17,6,0,11,4,1,2,4,0,0,6,3,0,0,10,0,0,2,1,4,14,17,17,7,17,17,15,16,13,4/22/22 0:00,0,17
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3874,Licton Springs K-8,101152,A,3rd Grade,19,12,0,7,3,0,4,1,0,6,5,3,0,1,13,0,0,0,0,5,16,19,18,6,19,19,19,19,14,4/22/22 0:00,0,18
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3874,Licton Springs K-8,101152,A,4th Grade,28,16,1,11,1,4,4,4,0,5,10,4,0,1,14,0,0,4,0,14,24,28,27,14,28,28,24,28,14,4/22/22 0:00,0,28
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3874,Licton Springs K-8,101152,A,5th Grade,20,14,0,6,1,1,3,3,0,5,7,1,0,3,14,0,0,1,0,6,19,20,17,6,20,20,19,20,14,4/22/22 0:00,0,20
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3874,Licton Springs K-8,101152,A,6th Grade,19,8,0,11,1,1,2,7,0,5,3,5,0,0,12,0,0,1,0,11,14,19,19,7,19,19,18,19,8,4/22/22 0:00,0,18
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3874,Licton Springs K-8,101152,A,7th Grade,18,7,0,11,2,2,2,4,0,2,6,1,0,0,9,0,0,2,0,6,17,18,18,9,18,18,16,18,12,4/22/22 0:00,0,18
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3874,Licton Springs K-8,101152,A,8th Grade,7,3,0,4,2,1,1,0,0,1,2,2,0,0,3,0,0,2,0,3,5,7,7,4,7,7,5,7,4,4/22/22 0:00,0,7
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3874,Licton Springs K-8,101152,A,AllGrades,175,89,1,85,16,13,26,33,0,30,57,25,0,7,96,0,0,13,1,52,150,175,168,79,175,175,162,174,123,4/22/22 0:00,0,173
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3874,Licton Springs K-8,101152,A,Kindergarten,14,6,0,8,1,1,2,5,0,1,4,2,0,0,6,0,0,1,0,0,12,14,14,8,14,14,13,14,14,4/22/22 0:00,0,14
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,5276,Louisa Boren STEM K-8,105493,P,1st Grade,51,23,0,28,0,1,10,7,0,7,26,5,0,2,18,0,2,2,0,10,46,51,49,33,51,49,49,51,41,4/22/22 0:00,0,51
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,5276,Louisa Boren STEM K-8,105493,P,2nd Grade,52,23,0,29,0,2,6,4,0,12,28,4,0,3,12,0,0,3,1,7,48,52,49,40,52,52,49,51,45,4/22/22 0:00,0,52
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,5276,Louisa Boren STEM K-8,105493,P,3rd Grade,53,30,0,23,0,4,12,5,0,6,26,5,0,3,20,0,0,0,0,10,48,53,50,33,53,53,53,53,43,4/22/22 0:00,0,53
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,5276,Louisa Boren STEM K-8,105493,P,4th Grade,57,16,0,41,0,9,9,8,0,5,26,4,0,2,17,0,0,0,2,15,53,57,55,40,57,57,57,55,42,4/22/22 0:00,0,57
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,5276,Louisa Boren STEM K-8,105493,P,5th Grade,81,27,0,54,0,6,9,10,0,14,42,7,3,3,18,0,0,3,3,20,74,78,78,63,81,81,78,78,61,4/22/22 0:00,0,81
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,5276,Louisa Boren STEM K-8,105493,P,6th Grade,82,38,0,44,1,6,8,18,0,8,41,4,4,3,25,0,0,2,4,21,78,78,79,57,82,82,80,78,61,4/22/22 0:00,0,81
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,5276,Louisa Boren STEM K-8,105493,P,7th Grade,56,25,0,31,0,5,8,3,0,6,34,3,0,0,10,0,1,0,1,7,53,56,56,46,56,55,56,55,49,4/22/22 0:00,0,56
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,5276,Louisa Boren STEM K-8,105493,P,8th Grade,53,15,0,38,1,4,7,8,0,8,25,6,1,1,15,0,0,0,5,6,47,52,52,38,53,53,53,48,47,4/22/22 0:00,0,53
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,5276,Louisa Boren STEM K-8,105493,P,AllGrades,558,231,0,327,2,41,81,73,0,77,284,46,8,18,156,0,3,13,16,105,512,550,540,402,558,555,545,542,453,4/22/22 0:00,0,557
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,5276,Louisa Boren STEM K-8,105493,P,Kindergarten,53,29,0,24,0,3,9,6,0,7,28,7,0,1,15,0,0,2,0,2,46,53,52,38,53,53,51,53,51,4/22/22 0:00,0,53
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,5276,Louisa Boren STEM K-8,105493,P,Pre-Kindergarten,20,5,0,15,0,1,3,4,0,4,8,1,0,0,6,0,0,1,0,7,19,20,20,14,20,20,19,20,13,4/22/22 0:00,0,20
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3714,Lowell Elementary School,101138,P,1st Grade,56,34,0,22,1,8,13,8,1,8,17,12,0,12,38,0,0,8,0,11,44,56,44,18,56,56,48,56,45,4/22/22 0:00,0,56
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3714,Lowell Elementary School,101138,P,2nd Grade,41,22,0,19,0,9,14,4,0,4,10,13,0,9,30,0,0,3,1,8,28,41,32,11,41,41,38,40,33,4/22/22 0:00,0,41
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3714,Lowell Elementary School,101138,P,3rd Grade,40,16,0,24,0,8,11,7,0,9,5,6,0,7,28,0,0,2,1,11,34,40,33,12,40,40,38,39,29,4/22/22 0:00,0,40
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3714,Lowell Elementary School,101138,P,4th Grade,44,21,0,23,0,12,13,8,0,3,8,14,1,8,36,0,0,4,0,12,30,43,36,8,44,44,40,44,32,4/22/22 0:00,0,44
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3714,Lowell Elementary School,101138,P,5th Grade,39,14,0,25,1,12,9,7,1,4,5,7,0,4,32,0,1,2,2,11,32,39,35,7,39,38,37,37,28,4/22/22 0:00,0,39
2018-19,School,King,Puget Sound Educational Service District 121,100006,17001,Seattle School District No. 1,100229,3714,Lowell Elementary School,101138,P,AllGrades,291,140,0,151,2,62,77,41,3,42,64,66,1,47,205,0,2,30,5,85,225,290,244,86,291,289,261,286,206,4/22/22 0:00,0,289
